"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag","roads"
"1710","FW08SD043",45.62072484,-102.3781605,"9","Year2008",3840.370117,0.190570086569307,-0.309106504052607,-0.187477303045255,-0.189117661257524,6.7,418,882.805,0.68,0.256,1.007,13.692,"0.402"
"1711","FW08SD046",43.6071459,-102.9969674,"9","Year2008",25635.90039,-0.511285204056376,-2.06340100208466,-1.69104139786436,-1.88419121504318,8.6,417,1356.17,8.197,1.162,0.551,0.997,"0.47"
"1712","FW08SD049",45.35231501,-96.70890655,"9","Year2008",529.598999,0.0785891400133231,-0.0412480952391359,-0.020027517137234,-0.0307920662319534,6.5,552,432.522,1.141,5.37,4.657,59.286,"1.101"
"1713","FW08SD050",43.73020928,-100.4410128,"9","Year2008",20587.59961,0.371496451019321,-1.65634043947654,-0.153055556544034,5.94342619218763,8.8,475,917.178,5.384,2.091,1.527,7.303,"0.579"
"1714","FW08SD051",44.64263801,-101.6359546,"9","Year2008",4621.950195,NA,NA,NA,NA,8.2,419,783.745,0.386,2.13,0.372,7.809,"0.43"
"1715","FW08SD052",44.39508619,-102.8050839,"9","Year2008",1013.619995,-0.000240663668497185,-0.0815849836205439,-0.0672978108348854,-0.07531413634562,8.2,404,847.252,0.049,0.894,0.132,2.795,"0.236"
"1716","FW08SD054",43.64222528,-101.8385385,"9","Year2008",1139.829956,0.0681986803011247,-0.0917434627860368,-0.0423205295499924,0.0132865749134091,9,427,915.232,4.523,1.935,1.624,12.304,"0.96"
"1717","FW08SD056",45.5168255,-104.0118867,"9","Year2008",4972.379883,0.123962110967886,-0.400220529696316,-0.329065464886453,-0.328124427253891,6.4,372,1119.47,3.657,1.035,0.291,1.883,"0.295"
"1718","FW08SD057",44.04587612,-99.15812818,"9","Year2008",924.2490234,0.0425722000006696,-0.0743916278362215,-0.0506403232734557,-0.0677204726290507,7.3,476,579.706,0.139,0.451,1.788,14.24,"0.516"
"1719","FW08SD058",43.48729998,-102.4814225,"9","Year2008",506.401001,0.070457549588832,-0.0407595722024131,-0.0189761596158591,0.0203989427835217,8.3,421,979.094,7.504,1.24,1.836,3.356,"0.89"
"1720","FW08SD060",45.10777476,-102.8961217,"9","Year2008",2490.27002,0.383730659877692,7.46701749502101,4.9379825558822,-0.160054037128691,6.8,399,929.984,0.456,0.536,0.41,2.234,"0.427"
"1721","FW08SD061",43.91601196,-99.81948746,"9","Year2008",1194.219971,0.152262858525818,-0.0961212458850138,-0.0503956558777809,-0.0811466711262994,8.1,484,594.118,0.191,0.8,4.012,31.962,"0.753"
"1722","FW08SD063",44.5204035,-101.9940786,"9","Year2008",55224,-0.380242994756195,-2.95930141348977,-2.03260276484237,6.35948247769401,8.1,409,NA,NA,NA,NA,NA,NA
"1723","FW08SD063",44.5204035,-101.9940786,"9","Year2008",55224,-0.380242994756195,-2.95930141348977,-2.03260276484237,6.35948247769401,8.1,409,NA,NA,NA,NA,NA,NA
"1724","FW08SD063",44.5204035,-101.9940786,"9","Year2008",55224,-0.380242994756195,-2.95930141348977,-2.03260276484237,6.35948247769401,8.1,409,1249.52,13.749,1.354,1.148,3.443,"0.546"
"1725","FW08SD063",44.5204035,-101.9940786,"9","Year2008",55224,-0.380242994756195,-2.95930141348977,-2.03260276484237,6.35948247769401,8.1,409,1249.52,13.749,1.354,1.148,3.443,"0.546"
"1726","FW08SD065",43.07013263,-98.80039803,"9","Year2008",57.67589951,-0.000451901392768394,-0.00464225976207532,-0.00410690038748468,-0.00417905225296391,8.9,586,561.722,5.637,0.566,2.727,20.188,"0.807"
"1727","FW08SD067",44.75803488,-101.9992788,"9","Year2008",3177.100098,0.219512497232577,-0.255720744198775,-0.187592259759272,-0.237417374415952,7.7,411,818.319,0.287,2.424,0.394,8.894,"0.346"
"1728","FW08SD070",43.12664563,-101.7196057,"9","Year2008",679.2390137,0.0325768700629633,-0.0375945451553519,-0.0175718059361257,0.085297565564867,8.3,460,1038.13,0.148,5.741,3.003,34.819,"0.83"
"1729","FW08SD071",45.56322755,-101.5487176,"9","Year2008",86.28320313,0.0137667331976896,-0.00467163486591465,0.0100408898668719,0.024107016689479,6.7,415,690.219,0.145,0.141,0,4.859,"0.264"
"1730","FW08SD072",45.94132831,-103.0026083,"9","Year2008",1542.699951,0.162995960010778,-0.124169956053155,-0.0837964892958823,-0.110220499411133,6.2,408,901.619,0.656,0.373,3.166,35.749,"0.717"
"1731","FW08SD075",44.34478317,-100.3712667,"9","Year2008",8124.140137,0.984710380293686,1.40950022701698,1.07912982443995,-0.38246637790337,8.3,428,NA,NA,NA,NA,NA,NA
"1732","FW08SD075",44.34478317,-100.3712667,"9","Year2008",8124.140137,0.984710380293686,1.40950022701698,1.07912982443995,-0.38246637790337,8.3,428,NA,NA,NA,NA,NA,NA
"1733","FW08SD075",44.34478317,-100.3712667,"9","Year2008",8124.140137,0.984710380293686,1.40950022701698,1.07912982443995,-0.38246637790337,8.3,428,673.342,0.104,1.191,1.983,14.226,"0.485"
"1734","FW08SD075",44.34478317,-100.3712667,"9","Year2008",8124.140137,0.984710380293686,1.40950022701698,1.07912982443995,-0.38246637790337,8.3,428,673.342,0.104,1.191,1.983,14.226,"0.485"
"1735","FW08SD078",43.25297812,-103.7145704,"9","Year2008",19762.69922,1.10267997230808,-1.59067451324442,-0.95287602982394,-0.884937157040828,8.1,394,1414.91,7.456,1.141,0.403,0.264,"0.479"
"1736","FW08SD084",43.89471607,-102.6490336,"9","Year2008",29038.59961,0.0758409417641737,-2.31451962306524,-1.84561506686712,0.49603650020229,8.6,412,1333.65,10.649,1.103,0.627,1.193,"0.492"
"1737","FW08SD085",43.90549254,-96.48497483,"9","Year2008",446.4790039,0.0100707081292594,0.0971196321270813,0.0652728587961672,-0.00538730216683601,6.5,634,519.789,0.528,0.471,6.291,86.444,"1.405"
"1738","FW08SD089",43.78523575,-102.7990709,"9","Year2008",868.1060181,0.0544141760399589,-0.0697503072344147,-0.0495040777518315,-0.0609067509889333,8.6,410,1351.98,49.843,0.845,1.267,2.089,"0.772"
"1739","FW08SD091",45.79515224,-102.3503282,"9","Year2008",3141.080078,0.365435262315731,-0.252821538622516,-0.173991971855004,-0.237695326677012,6.7,418,866.243,0.368,0.422,3.331,40.163,"0.784"
"1740","FW08SD092",45.90932765,-103.4290444,"9","Year2008",127.1070023,0.0422807784970162,-0.010230680878293,-0.00216302703032783,-0.00552726425495798,6.3,398,945.034,6.126,0.533,1.238,13.836,"0.494"
"1741","FW08SD094",43.45583867,-103.1810317,"9","Year2008",24813,-0.47719914613569,-1.68385251619105,-1.24756281486622,-0.686921867611771,8.7,417,1367.23,8.255,1.181,0.542,0.94,"0.47"
"1742","FW08SD095",44.01584907,-101.72602,"9","Year2008",1316.170044,0.184061374273082,-0.105936852085865,-0.0592183043961031,-0.0648577049912265,8.5,422,788.56,0.221,1.427,2.238,10.493,"0.65"
"1743","FW08SD097",44.05554719,-96.98758644,"9","Year2008",196.6109924,0.0483618509468905,-0.0153380951924882,-0.00288955646644998,0.00606217003711457,6.6,594,531.196,0.623,3.436,4.479,78.81,"1.185"
"1744","FW08SD098",43.37384277,-103.9128333,"9","Year2008",18452.90039,1.02083587018132,-1.48525047206639,-1.00232599930161,-0.811695856954205,8.1,391,1425.05,6.458,1.189,0.34,0.261,"0.477"
"1745","FW08SD100",44.04301543,-103.7701047,"6","Year2008",251.2709961,NA,NA,NA,NA,5.7,595,2009.49,88.243,0.01,0,0.033,"0.946"
"1746","FW08SD105",44.37458714,-103.177335,"9","Year2008",166.0590057,0.0232227203003896,-0.00357688971371692,0.000735016252517641,-0.0108478884900996,8.3,446,973.029,15.07,6.723,1.531,7.706,"0.484"
"1747","FW08SD165",43.67917456,-99.50952398,"9","Year2008",852.1669922,0.101569610933494,-0.0663550073738199,-0.0366935486060747,-0.0559562580856971,8.5,505,588.912,0.43,1.603,3.085,38.459,"0.783"
"1748","FW08TN006",36.52332745,-81.95672963,"8","Year2008",1.069200039,-3.22007077145175e-05,-3.20781726328232e-05,-3.08679601035694e-05,-3.20236124388072e-05,11.1,1223,1028.76,94.697,0,2.104,2.609,"1.37"
"1749","FW08TN007",35.39696378,-84.27655869,"8","Year2008",350.3869934,-0.00862794764434004,-0.00976946907350327,-0.00873314846970128,-0.00954547154665056,13.9,1439,690.664,91.769,0.053,2.705,3.708,"0.907"
"1750","FW08TN009",36.18743206,-89.09896774,"8","Year2008",0.947700024,5.13513702153869e-05,-2.93033907460414e-05,-2.42408693727026e-06,0.000131967912294154,14.5,1316,109.043,6.078,5.603,13.01,75.309,"2.798"
"1751","FW08TN010",36.60637345,-85.50504067,"8","Year2008",16273.2002,-0.318862411213243,-0.368605860160404,-0.297664423605117,-0.485526373434162,13.6,1359,400.625,69.817,0.043,6.97,13.713,"1.324"
"1752","FW08TN010",36.60637345,-85.50504067,"8","Year2008",16273.2002,-0.318862411213243,-0.368605860160404,-0.297664423605117,-0.485526373434162,13.6,1359,400.625,69.817,0.043,6.97,13.713,"1.324"
"1753","FW08TN010",36.60637345,-85.50504067,"8","Year2008",16273.2002,-0.318862411213243,-0.368605860160404,-0.297664423605117,-0.485526373434162,13.6,1359,NA,NA,NA,NA,NA,NA
"1754","FW08TN010",36.60637345,-85.50504067,"8","Year2008",16273.2002,-0.318862411213243,-0.368605860160404,-0.297664423605117,-0.485526373434162,13.6,1359,NA,NA,NA,NA,NA,NA
"1755","FW08TN011",35.95144947,-83.55065947,"8","Year2008",11774,-0.240149741885932,-0.363763219270972,-0.262058330850917,-0.26683226544594,13.6,1209,764.853,66.776,0.155,9.043,20.783,"2.025"
"1756","FW08TN011",35.95144947,-83.55065947,"8","Year2008",11774,-0.240149741885932,-0.363763219270972,-0.262058330850917,-0.26683226544594,13.6,1209,764.853,66.776,0.155,9.043,20.783,"2.025"
"1757","FW08TN011",35.95144947,-83.55065947,"8","Year2008",11774,-0.240149741885932,-0.363763219270972,-0.262058330850917,-0.26683226544594,13.6,1209,NA,NA,NA,NA,NA,NA
"1758","FW08TN011",35.95144947,-83.55065947,"8","Year2008",11774,-0.240149741885932,-0.363763219270972,-0.262058330850917,-0.26683226544594,13.6,1209,NA,NA,NA,NA,NA,NA
"1759","FW08TN012",35.1040099,-85.3609047,"8","Year2008",56089,-1.13191047412946,-1.54806984680287,-1.23337980355936,-1.5008289337124,14,1471,604.163,65.091,0.277,9.627,17.634,"1.922"
"1760","FW08TN013",35.67241402,-87.26333295,"8","Year2008",4378.450195,-0.0778214880107434,-0.0257960947664882,-0.0263925642165713,0.074899711924762,14.1,1366,255.053,40.988,0.936,8.274,44.831,"1.586"
"1761","FW08TN014",35.67847269,-84.89154319,"8","Year2008",1.035899997,-2.67866549672795e-05,-3.22865272390505e-05,-2.73595938472661e-05,-2.49383265853132e-05,12.9,1476,362.351,66.117,0,12.511,0,"2.524"
"1762","FW08TN015",36.12507575,-83.18162259,"8","Year2008",4402.529785,-0.093192948356148,-0.105873713027517,-0.0962865009268725,-0.122272087859823,13.5,1158,711.467,59.188,0.17,6.687,31.507,"1.688"
"1763","FW08TN016",35.21055873,-88.92372526,"8","Year2008",3264.73999,0.00564148268071602,-0.0681655637014338,-0.0569664112083167,-0.058370602780583,15.3,1355,149.571,44.571,9.215,6.144,21.966,"1.327"
"1764","FW08TN017",36.24612926,-89.64035055,"8","Year2008",2360880,-19.1650284243152,NA,-26.8703544223913,-12.5713812295958,14.9,1254,699.478,20.542,2.552,5.532,37.7,"1.312"
"1765","FW08TN018",36.19969329,-86.6729338,"8","Year2008",32794.89844,-0.607175408843971,-0.919109013685677,-0.56248375882038,-0.501972461103145,14.3,1223,354.75,62.04,0.23,8.048,21.076,"1.477"
"1766","FW08TN019",35.82909924,-83.48463899,"8","Year2008",1.512899995,8.77656763397411e-06,-4.7337444578988e-05,-2.46586688491307e-05,4.58671643002831e-06,12.2,1352,350.311,74.122,0,5.889,19.453,"2.623"
"1767","FW08TN024",35.06898411,-86.96136076,"8","Year2008",1222.449951,-0.0275366167905562,-0.0213580349000396,-0.0164584317585974,0.0100844364514856,14.9,1415,268.076,47.003,0.343,5.875,42.569,"1.359"
"1768","FW08TN025",35.90159547,-87.84312679,"8","Year2008",1909.790039,-0.0565735576151261,-0.0553000941502454,-0.0543028176243479,-0.0530803103445019,14.2,1375,245.318,67.81,0.623,3.916,18.873,"1.19"
"1769","FW08TN027",35.95221355,-83.79580497,"8","Year2008",13234.2002,-0.26870777138114,-0.395447281750724,-0.337200660903448,-0.357063136988211,13.9,1245,737.922,67.197,0.147,9.056,20.422,"2.068"
"1770","FW08TN028",35.50011678,-88.63773221,"8","Year2008",14.37759972,-0.000278613826812671,-0.000405479105186768,-0.00034666304924385,-0.000230270411562905,14.9,1349,136.771,44.866,6.223,5.043,32.825,"1.324"
"1771","FW08TN029",35.76148187,-87.49864065,"8","Year2008",5346.930176,-0.121103642530646,-0.0970756127372959,-0.0855589875739843,-0.00380485872125222,14.1,1372,250.376,47.102,0.777,7.396,39.534,"1.528"
"1772","FW08TN030",35.54916085,-86.95243048,"8","Year2008",37.34009933,0.000145178614438274,-0.00116179513917496,-0.000404255280001126,1.20439249891613e-05,14.4,1366,234.29,50.808,0.133,6.341,37.156,"1.759"
"1773","FW08TN031",36.22266757,-82.97198856,"8","Year2008",473.9760132,-0.00503119835149931,-0.00782458650625874,-0.00491525033926485,-0.0052744213670399,13.3,1117,432.549,37.358,0.284,6.495,53.596,"1.788"
"1774","FW08TN032",35.35103573,-89.02884356,"8","Year2008",4012.72998,-0.0411087861858548,-0.0661170491487811,-0.0651645540882582,-0.0573751908840234,15.4,1332,148.697,45.558,9.524,5.893,21.425,"1.294"
"1775","FW08TN033",36.18485784,-89.38176934,"8","Year2008",5167.669922,-0.0870650877024502,-0.0897988403091987,-0.0890434814208383,-0.00568515243676067,14.7,1280,123.965,29.268,8.845,6.747,53.051,"1.438"
"1776","FW08TN035",36.49377313,-83.61879405,"8","Year2008",1.987200022,-6.04609729258051e-05,1.3628820872532e-05,-3.03403018951058e-06,-6.02839329988815e-05,12.8,1276,480.398,17.889,0,9.737,39.674,"2.184"
"1777","FW08TN037",35.10422261,-89.77036769,"8","Year2008",1787.199951,-0.00154414403619062,-0.0498588187394362,-0.0319644525514429,0.00560697364425907,15.9,1319,137.247,30.401,9.717,8.241,35.108,"1.361"
"1778","FW08TN039",35.75372373,-84.31074126,"8","Year2008",31554.19922,-0.687414197268269,-0.828522052719669,-0.718268202158638,-0.885106610790006,14.1,1365,705.535,66.846,0.168,9.31,19.288,"1.965"
"1779","FW08TN040",35.14419345,-86.34868717,"8","Year2008",1721.589966,-0.0334677799978305,-0.018579151576354,-0.01911636609931,-0.0421121402269877,14.5,1435,348.262,41.177,2.109,7.712,41.626,"1.684"
"1780","FW08TN044",35.12102357,-89.21058068,"8","Year2008",2.538899899,9.6989083668907e-05,-6.38722570442724e-05,-4.02738505993238e-07,0.000248733899435707,15.4,1377,162.93,44.984,3.899,10.882,34.562,"2.418"
"1781","FW08TN049",36.07296666,-89.68023958,"8","Year2008",2361020,-19.7676462862639,NA,1.21719624327556,-30.5836337518058,15.2,1252,699.44,20.54,2.553,5.532,37.7,"1.312"
"1782","FW08TN051",36.40331428,-84.04829983,"8","Year2008",7.636779785,-0.000134320331921672,0.000147236933927913,7.66210984187167e-05,-0.000164729693403453,12.6,1351,414.772,33.247,0,21.764,26.998,"3.162"
"1783","FW08TN068",36.42498764,-88.78780414,"8","Year2008",5.151249886,-2.12997276093508e-05,-0.000158493201875297,-0.000128289126078862,-5.89516429065875e-05,14.3,1344,124.352,25.052,7.373,6.953,60.412,"1.531"
"1784","FW08TN081",36.47289932,-89.43740835,"8","Year2008",2360410,-16.6043774918458,NA,105.541091533623,-5.30295518408388,14.6,1270,699.601,20.544,2.549,5.532,37.699,"1.312"
"1785","FW08TN085",35.21967274,-90.07277878,"8","Year2008",2380860,-30.3548846465642,NA,-28.826820265514,-16.1828855600754,16,1276,694.555,20.593,2.627,5.539,37.781,"1.313"
"1786","FW08TN097",35.67627519,-89.93772529,"8","Year2008",2373440,-25.3654174740641,NA,-36.3487563730994,-29.1562490467549,15.5,1264,696.353,20.557,2.594,5.54,37.788,"1.313"
"1787","FW08TN177",35.78381422,-89.76311537,"8","Year2008",2373240,-15.6020815994155,NA,-16.8936579830307,-3.1083915171683,15.5,1282,696.406,20.558,2.592,5.541,37.789,"1.313"
"1788","FW08TN261",35.14750379,-90.0654729,"8","Year2008",2385050,-35.4568992374326,NA,-25.4902351870271,-12.0616684598721,16.2,1285,693.525,20.596,2.637,5.558,37.785,"1.315"
"1789","FW08TN285",35.02163505,-90.23656473,"8","Year2008",2385660,-35.4775789223904,NA,5.81836885259388,-14.2997769818596,16.1,1283,693.37,20.593,2.638,5.571,37.781,"1.316"
"1790","FW08TX022",26.04501756,-97.79640606,"9","Year2008",527705,2.6311515735938,-35.6005868473539,-27.2579355987302,-21.9057088220317,23.1,659,1326.92,6.076,0.358,0.907,0.873,"0.316"
"1791","FW08TX023",29.77151273,-101.7318191,"10","Year2008",206948,1.15264324341515,286.687550603648,95.5807243385795,2.21789474647459,20.8,344,1695.5,10.183,0.57,0.878,1.021,"0.378"
"1792","FW08TX025",29.9104657,-95.49178123,"9","Year2008",3.727799892,0.000160201482149345,9.67733460548154e-05,0.000135525256764606,0.00132806867089598,20.3,1188,33.597,6.011,0.29,92.709,0,"9.616"
"1793","FW08TX028",33.05565818,-97.25305842,"9","Year2008",1291.02002,0.0655967184437117,-0.10391255865616,-0.0375594245649869,-0.0491830351093307,17.9,902,277.212,14.978,0.072,5.923,17.787,"1.126"
"1794","FW08TX030",25.84893298,-97.43996032,"9","Year2008",528315,5.01751057198068,-18.1458134335796,-12.3279270362852,10.5084374976804,23.1,681,1324.72,6.069,0.358,0.909,0.879,"0.316"
"1795","FW08TX031",30.87365616,-97.62101278,"9","Year2008",159.8990021,-0.00652994560818719,-0.0128700672161364,-0.0101696206512984,-0.0119932891708417,19,845,281.508,28.515,0.873,5.993,2.24,"0.965"
"1796","FW08TX032",33.75841057,-97.29398271,"9","Year2008",54.66120148,-0.00168716628902258,-0.00439961055368196,-0.00365733776405916,-0.00386399809703531,17.3,915,291.34,26.164,0,3.381,8.794,"0.583"
"1797","FW08TX033",35.97240799,-100.8243878,"9","Year2008",55346.39844,-1.05127107613358,-4.3256542036198,-3.44155869453438,-3.62770993034839,14.5,514,1563.83,10.029,0.464,1.139,4.173,"0.556"
"1798","FW08TX035",29.15720913,-97.38375315,"9","Year2008",1743.680054,0.470305973112159,-0.106268112440409,0.0704355544467717,0.388994886521118,20.8,873,105.602,11.035,5.024,4.459,32.821,"0.766"
"1799","FW08TX037",30.57972977,-94.99791387,"8","Year2008",43008.60156,0.0690105197691241,-0.888174205053492,-0.372669926623949,-0.852264051407545,19,1269,171.949,16.165,5.209,14.895,28.057,"2.149"
"1800","FW08TX038",26.23519886,-98.54719295,"9","Year2008",524472,4.35838624517451,-42.2140839175473,-31.418277085457,-33.1078062490022,23.4,582,1333.93,6.111,0.353,0.905,0.815,"0.317"
"1801","FW08TX042",28.30210559,-98.05815385,"9","Year2008",41027.89844,4.40304445285104,-3.30228333963828,-1.53918492018378,-1.23555302617285,21.7,682,246.22,7.844,1.907,4.125,13.708,"0.509"
"1802","FW08TX043",29.23892737,-98.45168452,"9","Year2008",3416.389893,-0.0170342135150831,2.2604319067145,1.54006907744444,0.231999169811064,20.9,674,379.898,37.971,1.26,13.551,9.508,"2.065"
"1803","FW08TX045",32.46103578,-94.70198008,"8","Year2008",21.01239967,0.00030992754962791,-0.000564610907081764,-0.000349146152643333,-0.000516582596725698,18,1164,NA,NA,NA,NA,NA,NA
"1804","FW08TX046",31.77034478,-103.7792891,"10","Year2008",58774.30078,27.6288999044959,30.1933021805846,38.5021764071949,18.0156685728917,18.2,292,1497.64,10.398,0.343,0.95,1.121,"0.48"
"1805","FW08TX047",31.53465945,-96.58774516,"9","Year2008",7.772399902,0.00205762092813522,-0.00061874775102245,-0.000194390665501126,0.000106842863083663,19,946,161.54,3.856,0.857,3.809,72.001,"0.911"
"1806","FW08TX050",28.95042062,-100.6493658,"9","Year2008",397833,-29.2818062069345,-26.5594902752413,-23.7465397421171,-28.5105152986613,21.5,468,1450.51,8.053,0.413,1.002,0.845,"0.403"
"1807","FW08TX052",34.56294962,-100.6273496,"9","Year2008",16646.80078,-0.051381821722977,-0.711307589903863,3.38153330179676,46.0258684682638,16.2,514,1111.33,2.153,0.412,4.704,33.428,"0.859"
"1808","FW08TX053",31.93453423,-95.43335985,"8","Year2008",2587.100098,0.0221929309321315,-0.0809232352778046,-0.0438085311939001,-0.06385226278915,18.9,1074,141.731,24.039,13.38,10.228,37.888,"1.625"
"1809","FW08TX055",31.76247549,-100.1404814,"9","Year2008",35444.30078,1.02669537933684,-2.36127648107238,-1.03879074646582,-1.17660762101786,18.2,598,911.886,0.668,0.229,4.642,22.888,"0.806"
"1810","FW08TX057",30.88168517,-93.57254343,"8","Year2008",20080.40039,0.102857766442444,-0.627977248908509,-0.467044185401319,-0.563279098915712,18.7,1404,107.236,33.758,15.376,7.23,21.536,"1.342"
"1811","FW08TX058",28.72577061,-99.81584145,"9","Year2008",5468.169922,NA,NA,NA,NA,21.5,545,512.113,19.046,0.659,2.029,2.184,"0.504"
"1812","FW08TX059",31.55041499,-97.09174208,"9","Year2008",70555.29688,2.32851900725156,-2.39116139318002,-0.936883061946587,-4.76123457009361,19.3,821,643.269,7.935,0.671,6.229,30.46,"1.006"
"1813","FW08TX061",33.29423969,-94.05901694,"8","Year2008",8993.759766,0.128215311450845,-0.25704625708361,-0.0609894867021872,-0.0782696094762351,17.5,1196,128.203,22.554,9.833,5.848,41.747,"1.152"
