"","siteid","lat","long","ecoreg","era","area","doc","no3","tn","tp","temp","precip","elev","forest","wetland","ag","urban"
"806","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"807","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"808","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"809","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"810","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"811","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"812","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"813","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"814","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"815","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"816","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"817","NLA06608-0038",44.79759122,-71.86971736,"5","Year2007",25.86530737,3.27,0.036,0.158,4,3.8,1120,358.73,74.3,3.9,1.8,5.1
"818","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"819","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"820","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"821","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"822","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"823","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"824","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"825","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"826","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"827","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"828","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"829","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"830","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"831","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"832","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"833","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"834","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"835","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.24,0.376,0.476,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"836","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"837","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"838","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"839","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"840","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"841","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.58,0.328,0.4,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"842","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"843","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"844","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"845","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"846","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"847","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"848","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"849","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"850","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"851","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"852","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"853","NLA06608-0041",38.22694093,-80.85405519,"8","Year2007",2083.774493,1.59,0.328,0.37,1,10.7,1201,501.84,89.7,0.1,3.5,4.5
"854","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"855","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"856","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"857","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"858","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"859","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"860","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"861","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"862","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"863","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"864","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"865","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"866","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"867","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"868","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"869","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"870","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"871","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"872","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"873","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"874","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"875","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"876","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"877","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.76,0,0.246,17,-1.2,624,2626,51,0.1,0,0
"878","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"879","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"880","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"881","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"882","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"883","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,4.78,0.005,0.213,15,-1.2,624,2626,51,0.1,0,0
"884","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"885","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"886","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"887","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"888","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"889","NLA06608-0042",44.45823517,-107.0403753,"6","Year2007",87.79963746,3.2,0.005,0.147,5,-1.2,624,2626,51,0.1,0,0
"890","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"891","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"892","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"893","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"894","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"895","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"896","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"897","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"898","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"899","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"900","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"901","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.22,0.005,0.645,9,8.9,927,273.03,5.3,18.9,59.4,7.6
"902","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"903","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"904","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"905","NLA06608-0043",41.553395,-85.44424168,"8","Year2007",150.9026147,7.25,0.005,0.714,11,8.9,927,273.03,5.3,18.9,59.4,7.6
"906","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"907","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"908","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"909","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"910","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"911","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"912","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"913","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"914","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"915","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"916","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"917","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"918","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"919","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"920","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"921","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"922","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"923","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.68,0.005,4.108,601,8,477,1097.9,0.1,4.8,0,0.2
"924","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"925","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"926","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"927","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"928","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"929","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"930","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"931","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"932","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"933","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"934","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"935","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,17.05,0,7.216,554,8,477,1097.9,0.1,4.8,0,0.2
"936","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"937","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"938","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"939","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"940","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"941","NLA06608-0044",42.4048448,-101.7024805,"9","Year2007",202.3008717,16.92,0.005,6.741,523,8,477,1097.9,0.1,4.8,0,0.2
"942","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.94,0.002,0.875,146,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"943","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.94,0.002,0.875,146,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"944","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.94,0.002,0.875,146,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"945","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.94,0.002,0.875,146,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"946","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.94,0.002,0.875,146,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"947","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.94,0.002,0.875,146,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"948","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"949","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"950","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"951","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"952","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"953","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"954","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"955","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"956","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"957","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"958","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"959","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"960","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"961","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"962","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"963","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"964","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"965","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.52,0.005,0.43,60,13.6,1094,65.73,53.6,3.1,33.7,2.5
"966","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"967","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"968","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"969","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"970","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"971","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.79,0.039,0.648,54,13.6,1094,65.73,53.6,3.1,33.7,2.5
"972","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.57,0,0.488,59,13.6,1094,65.73,53.6,3.1,33.7,2.5
"973","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.57,0,0.488,59,13.6,1094,65.73,53.6,3.1,33.7,2.5
"974","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.57,0,0.488,59,13.6,1094,65.73,53.6,3.1,33.7,2.5
"975","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.57,0,0.488,59,13.6,1094,65.73,53.6,3.1,33.7,2.5
"976","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.57,0,0.488,59,13.6,1094,65.73,53.6,3.1,33.7,2.5
"977","NLA06608-0045",37.29320486,-77.88986113,"8","Year2007",42.17876613,4.57,0,0.488,59,13.6,1094,65.73,53.6,3.1,33.7,2.5
"978","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.52,0,0.691,159,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"979","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.52,0,0.691,159,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"980","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.52,0,0.691,159,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"981","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.52,0,0.691,159,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
"982","NLA06608-0045",37.29244811,-77.89349456,"8","Year2012",42.17986741,5.52,0,0.691,159,13.6,1094,65.73,54.092519,3.166475,33.482695,2.340716
